Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-12-29 00:00:00-05:00,27.058978641250363,27.212340817842797,27.047361422690113,27.124042510986328,60158000,0.0,0.0
2016-12-30 00:00:00-05:00,27.105452024501385,27.233252061702892,26.821965662520793,26.912588119506836,122345200,0.0,0.0
2017-01-03 00:00:00-05:00,26.90793973610683,27.031093232114564,26.66627927649529,26.989267349243164,115127600,0.0,0.0
2017-01-04 00:00:00-05:00,26.919557031217735,27.072919193125184,26.896320823513,26.95905876159668,84472400,0.0,0.0
2017-01-05 00:00:00-05:00,26.935824217136343,27.154248483227995,26.91026385524012,27.09615707397461,88774400,0.0,0.0
2017-01-06 00:00:00-05:00,27.13564966102766,27.456315266627463,27.063616905130207,27.398223876953125,127007600,0.0,0.0
2017-01-09 00:00:00-05:00,27.40752282761349,27.75142470840711,27.405200447949703,27.64918327331543,134247600,0.0,0.0
2017-01-10 00:00:00-05:00,27.59806347889306,27.73980664671716,27.488853128348147,27.67706871032715,97848400,0.0,0.0
2017-01-11 00:00:00-05:00,27.591094896402076,27.86761056827753,27.558563849453094,27.82578468322754,110354400,0.0,0.0
2017-01-12 00:00:00-05:00,27.6282671301448,27.721213714397305,27.467934316629446,27.7095947265625,108344800,0.0,0.0
2017-01-13 00:00:00-05:00,27.677068363217643,27.795575322478047,27.607357970050597,27.660802841186523,104447600,0.0,0.0
2017-01-17 00:00:00-05:00,27.498143344290536,27.939638324261736,27.470260607809664,27.88387107849121,137759200,0.0,0.0
2017-01-18 00:00:00-05:00,27.88387589526486,28.000058711495132,27.816489649114214,27.88155174255371,94852000,0.0,0.0
2017-01-19 00:00:00-05:00,27.744452033703737,27.90478308664107,27.737481349594564,27.83275032043457,102389200,0.0,0.0
2017-01-20 00:00:00-05:00,27.988434885912042,27.988434885912042,27.82113314860047,27.88387107849121,130391600,0.0,0.0
2017-01-23 00:00:00-05:00,27.88387805015348,28.072093659693067,27.830433170521296,27.902467727661133,88200800,0.0,0.0
2017-01-24 00:00:00-05:00,27.77931039964376,27.90711042612806,27.767691409595653,27.876903533935547,92844000,0.0,0.0
2017-01-25 00:00:00-05:00,27.98146331659127,28.371837570252914,27.948932276520196,28.320716857910156,129510400,0.0,0.0
2017-01-26 00:00:00-05:00,28.271927489137145,28.450850027848073,28.255661964964258,28.334667205810547,105350400,0.0,0.0
2017-01-27 00:00:00-05:00,28.381136576678458,28.42993314395518,28.255658929620175,28.336986541748047,82251600,0.0,0.0
2017-01-30 00:00:00-05:00,28.099971440766627,28.26262664794922,28.037233510227285,28.26262664794922,121510000,0.0,0.0
2017-01-31 00:00:00-05:00,28.151092668067708,28.20685991543065,28.027939184270497,28.19756507873535,196804000,0.0,0.0
2017-02-01 00:00:00-05:00,29.517403163177693,30.321389734081798,29.512756631012277,29.917072296142578,447940000,0.0,0.0
2017-02-02 00:00:00-05:00,29.738151516406354,30.065786104299452,29.691677330770123,29.865951538085938,134841600,0.0,0.0
2017-02-03 00:00:00-05:00,29.81483660825525,30.01931951913318,29.779983178273106,29.993759155273438,98029200,0.0,0.0
2017-02-06 00:00:00-05:00,30.005374265091525,30.323714036470488,29.9519276185424,30.27491569519043,107383600,0.0,0.0
2017-02-07 00:00:00-05:00,30.333007972175878,30.69317541007984,30.312095916291828,30.563051223754883,152735200,0.0,0.0
2017-02-08 00:00:00-05:00,30.521219803262802,30.723376719635677,30.491011143807615,30.681549072265625,92016400,0.0,0.0
2017-02-09 00:00:00-05:00,30.72356482181829,30.91026399962197,30.599877373233856,30.903263092041016,113399600,0.1425,0.0
2017-02-10 00:00:00-05:00,30.912593862186235,31.02461192219624,30.81691006295335,30.83324432373047,80262000,0.0,0.0
2017-02-13 00:00:00-05:00,31.05727685582544,31.229974144372253,30.980263344486556,31.10628318786621,92141600,0.0,0.0
2017-02-14 00:00:00-05:00,31.148301800581404,31.526365008524177,31.096959443824954,31.51003074645996,132904800,0.0,0.0
2017-02-15 00:00:00-05:00,31.626723751140926,31.801753577480564,31.416685822938803,31.624387741088867,142492400,0.0,0.0
2017-02-16 00:00:00-05:00,31.661713639108363,31.715388430601266,31.468013626950448,31.5870361328125,90338400,0.0,0.0
2017-02-17 00:00:00-05:00,31.528703086066145,31.699064429573717,31.528703086066145,31.67339324951172,88792800,0.0,0.0
2017-02-21 00:00:00-05:00,31.79241587670469,31.913770883723895,31.734072602694226,31.902101516723633,98028800,0.0,0.0
2017-02-22 00:00:00-05:00,31.839080520640376,32.00010847981927,31.764403003348455,31.99777603149414,83347600,0.0,0.0
2017-02-23 00:00:00-05:00,32.060791464440904,32.084126633367894,31.808748137493907,31.862422943115234,83152800,0.0,0.0
2017-02-24 00:00:00-05:00,31.717731446465578,31.89276123046875,31.570705288386094,31.89276123046875,87106400,0.0,0.0
2017-02-27 00:00:00-05:00,32.00478422115083,32.074796857726064,31.804083228830148,31.955774307250977,81029600,0.0,0.0
2017-02-28 00:00:00-05:00,31.990782691124274,32.07479714356514,31.90209977993929,31.96977996826172,93931600,0.0,0.0
2017-03-01 00:00:00-05:00,32.17980738330163,32.707229156013305,32.112130770555886,32.62321472167969,145658400,0.0,0.0
2017-03-02 00:00:00-05:00,32.67222605143824,32.73757021866191,32.38284219588337,32.42951965332031,104844000,0.0,0.0
2017-03-03 00:00:00-05:00,32.38752225889556,32.63256475428278,32.34318079503609,32.62089538574219,84432400,0.0,0.0
2017-03-06 00:00:00-05:00,32.52520082727256,32.61855218383304,32.34550614275017,32.5181999206543,87000000,0.0,0.0
2017-03-07 00:00:00-05:00,32.45285040015139,32.66755314335125,32.389838689987336,32.560203552246094,69785200,0.0,0.0
2017-03-08 00:00:00-05:00,32.42718485273503,32.62555337126707,32.39684877745814,32.4388542175293,74828800,0.0,0.0
2017-03-09 00:00:00-05:00,32.37818689653129,32.389852703358486,31.9837857668143,32.36418151855469,88623600,0.0,0.0
2017-03-10 00:00:00-05:00,32.49719064296484,32.52286181571484,32.35483296880384,32.471519470214844,78451200,0.0,0.0
2017-03-13 00:00:00-04:00,32.40385241480891,32.53920566266009,32.39685150754042,32.485530853271484,69686800,0.0,0.0
2017-03-14 00:00:00-04:00,32.50886469435424,32.59054312052951,32.401511530736244,32.436519622802734,61236400,0.0,0.0
2017-03-15 00:00:00-04:00,32.534532969248545,32.84725195560937,32.44585008377711,32.77957534790039,102767200,0.0,0.0
2017-03-16 00:00:00-04:00,32.840252859101604,32.91026547985746,32.732899699143985,32.833251953125,76928000,0.0,0.0
2017-03-17 00:00:00-04:00,32.90559299070183,32.90559299070183,32.646548818335454,32.66988754272461,175540000,0.0,0.0
2017-03-20 00:00:00-04:00,32.76558384872626,33.02229569905173,32.72591084658344,33.012962341308594,86168000,0.0,0.0
2017-03-21 00:00:00-04:00,33.16464165936448,33.32566962090864,32.60921270470254,32.634883880615234,158119600,0.0,0.0
2017-03-22 00:00:00-04:00,32.637230040592954,33.045632972865704,32.61622375486579,33.003623962402344,103440800,0.0,0.0
2017-03-23 00:00:00-04:00,32.96628218556959,33.04096328539884,32.81459109790383,32.88693618774414,81385200,0.0,0.0
2017-03-24 00:00:00-04:00,33.022291418460895,33.078302240632595,32.75391379599335,32.821590423583984,89582400,0.0,0.0
2017-03-27 00:00:00-04:00,32.52987444208115,32.95694761844712,32.3501761680823,32.877601623535156,94300400,0.0,0.0
2017-03-28 00:00:00-04:00,32.8846034167773,33.61505877700462,32.816923225595836,33.559051513671875,133499200,0.0,0.0
2017-03-29 00:00:00-04:00,33.531031890554296,33.72006701719652,33.4166813963142,33.63371658325195,116760000,0.0,0.0
2017-03-30 00:00:00-04:00,33.650057623511124,33.72240269274757,33.48902966373202,33.589378356933594,84829200,0.0,0.0
2017-03-31 00:00:00-04:00,33.54036899822318,33.66872486483479,33.374672595690086,33.5263671875,78646800,0.0,0.0
2017-04-03 00:00:00-04:00,33.538049205795815,33.633729468839284,33.38402210773923,33.53571319580078,79942800,0.0,0.0
2017-04-04 00:00:00-04:00,33.43068763519553,33.81341927440844,33.4120173648693,33.78541564941406,79565600,0.0,0.0
2017-04-05 00:00:00-04:00,33.657059790128706,33.94644363890321,33.56137599001094,33.61038589477539,110871600,0.0,0.0
2017-04-06 00:00:00-04:00,33.67338976108285,33.727068116841025,33.477357288979384,33.5263671875,84596000,0.0,0.0
2017-04-07 00:00:00-04:00,33.54269836676755,33.64771549853918,33.43534878708605,33.451683044433594,66688800,0.0,0.0
2017-04-10 00:00:00-04:00,33.512362429209915,33.577706580830416,33.34899848916947,33.412010192871094,75733600,0.0,0.0
2017-04-11 00:00:00-04:00,33.3583380017655,33.454021788732085,32.686222605888304,33.05261993408203,121517600,0.0,0.0
2017-04-12 00:00:00-04:00,33.045634134160395,33.173986497163924,32.90794129151648,33.092308044433594,81400000,0.0,0.0
2017-04-13 00:00:00-04:00,33.117967795479224,33.227653405298135,32.917266845703125,32.917266845703125,71291600,0.0,0.0
2017-04-17 00:00:00-04:00,33.01761839194506,33.110969749316716,32.87526068781967,33.099300384521484,66328400,0.0,0.0
2017-04-18 00:00:00-04:00,33.001288050773596,33.1483106694921,32.931275414674474,32.95227813720703,58790000,0.0,0.0
2017-04-19 00:00:00-04:00,33.11096015901454,33.13896377761995,32.7772349396805,32.830909729003906,69313600,0.0,0.0
2017-04-20 00:00:00-04:00,32.95694563797601,33.353679149685746,32.942943823361276,33.241661071777344,93278400,0.0,0.0
2017-04-21 00:00:00-04:00,33.241657396202804,33.29766464846897,33.1039681530617,33.20198440551758,69283600,0.0,0.0
2017-04-24 00:00:00-04:00,33.48902973105587,33.59404688212603,33.41434865234565,33.52170181274414,68537200,0.0,0.0
2017-04-25 00:00:00-04:00,33.58471430734061,33.81575133285975,33.57537739179019,33.72940444946289,75486000,0.0,0.0
2017-04-26 00:00:00-04:00,33.71541457806853,33.74575422286787,33.461038734571325,33.53104782104492,80164800,0.0,0.0
2017-04-27 00:00:00-04:00,33.58705656185731,33.64306738854308,33.44469882656471,33.55671691894531,56985200,0.0,0.0
2017-04-28 00:00:00-04:00,33.62673259592202,33.675742518817714,33.43536848588123,33.5240478515625,83441600,0.0,0.0
2017-05-01 00:00:00-04:00,33.86242978756768,34.3525110387246,33.82975770415721,34.207820892333984,134411600,0.0,0.0
2017-05-02 00:00:00-04:00,34.4318628155121,34.56021872230349,34.26850237095515,34.424861907958984,181408800,0.0,0.0
2017-05-03 00:00:00-04:00,33.97678459257991,34.420195564600476,33.66873399020932,34.31984329223633,182788000,0.0,0.0
2017-05-04 00:00:00-04:00,34.1938307282342,34.33852092391572,34.02813424528338,34.196163177490234,93487600,0.0,0.0
2017-05-05 00:00:00-04:00,34.24982868232528,34.767917155544005,34.24982868232528,34.76325225830078,109310800,0.0,0.0
2017-05-08 00:00:00-04:00,34.77959577952773,35.869447822320716,34.77959577952773,35.70841979980469,195009600,0.0,0.0
2017-05-09 00:00:00-04:00,35.909115153527836,36.14482424646953,35.81109888595441,35.9371223449707,156521600,0.0,0.0
2017-05-10 00:00:00-04:00,35.85310078077692,35.925445852421845,35.498372767786734,35.76675033569336,103222800,0.0,0.0
2017-05-11 00:00:00-04:00,35.72456824264691,36.104195480356985,35.691761303653514,36.076072692871094,109020400,0.1575,0.0
2017-05-12 00:00:00-04:00,36.251833421049575,36.65489223790135,36.244803616451264,36.57990646362305,130108000,0.0,0.0
2017-05-15 00:00:00-04:00,36.55880777967767,36.708782880562914,36.33384691619404,36.48616409301758,104038800,0.0,0.0
2017-05-16 00:00:00-04:00,36.542404586603574,36.570523799454875,36.25651400365431,36.43226623535156,80194000,0.0,0.0
2017-05-17 00:00:00-04:00,35.99406601014251,36.22137256340122,35.08249772077631,35.20903778076172,203070800,0.0,0.0
2017-05-18 00:00:00-04:00,35.448058120572604,35.933132470886704,35.41525117695565,35.745662689208984,134272800,0.0,0.0
2017-05-19 00:00:00-04:00,35.94250107792527,36.083100705626464,35.76674886153279,35.86751174926758,107843200,0.0,0.0
2017-05-22 00:00:00-04:00,36.087802739407856,36.223718269716926,35.832376941820364,36.0854606628418,91865600,0.0,0.0
2017-05-23 00:00:00-04:00,36.298695701816364,36.298695701816364,35.92610179923259,36.04092788696289,79675600,0.0,0.0
2017-05-24 00:00:00-04:00,36.05029268297065,36.12762408493785,35.776119662734885,35.93312454223633,76712000,0.0,0.0
2017-05-25 00:00:00-04:00,36.024512707323034,36.16980362184063,35.860478038371824,36.05731964111328,76942400,0.0,0.0
2017-05-26 00:00:00-04:00,36.08779376347536,36.144035768276694,35.926101128398976,35.996402740478516,87710400,0.0,0.0
2017-05-30 00:00:00-04:00,35.951872014608526,36.188550372570944,35.930782607358864,36.01045608520508,80507600,0.0,0.0
2017-05-31 00:00:00-04:00,36.0807553351851,36.12762187347243,35.70816152862249,35.79720687866211,97804800,0.0,0.0
2017-06-01 00:00:00-04:00,35.89330687948705,35.93080156261422,35.6706880089154,35.89564895629883,65616400,0.0,0.0
2017-06-02 00:00:00-04:00,35.98936645656839,36.427574157714844,35.827673850606494,36.427574157714844,111082800,0.0,0.0
2017-06-05 00:00:00-04:00,36.16747081944706,36.19324796056026,35.9612572662304,36.07139205932617,101326800,0.0,0.0
2017-06-06 00:00:00-04:00,36.06436304040645,36.51194632962445,36.03624382246654,36.1932487487793,106499600,0.0,0.0
2017-06-07 00:00:00-04:00,36.32682840254962,36.551789335947895,36.200284748784725,36.408843994140625,84278400,0.0,0.0
2017-06-08 00:00:00-04:00,36.38071604638971,36.448672010306986,36.181528731158146,36.31978988647461,85003200,0.0,0.0
2017-06-09 00:00:00-04:00,36.36665279901975,36.36665279901975,34.21778924897508,34.91142272949219,259530800,0.0,0.0
2017-06-12 00:00:00-04:00,34.1521759217929,34.23419148683745,33.395267047931384,34.077186584472656,289229200,0.0,0.0
2017-06-13 00:00:00-04:00,34.48493373989364,34.55288969945087,34.01391544783604,34.35136032104492,136661600,0.0,0.0
2017-06-14 00:00:00-04:00,34.564615953338965,34.564615953338965,33.70694394677202,34.01626968383789,126124800,0.0,0.0
2017-06-15 00:00:00-04:00,33.58508262154501,33.856910031359575,33.32496916701323,33.81238555908203,128661600,0.0,0.0
2017-06-16 00:00:00-04:00,33.69287394117851,33.861596368307495,33.322622146961486,33.339027404785156,201444400,0.0,0.0
2017-06-19 00:00:00-04:00,33.6647583608205,34.386514693482276,33.6647583608205,34.29277801513672,130165600,0.0,0.0
2017-06-20 00:00:00-04:00,34.416979195658776,34.416979195658776,33.96471174840287,33.98111343383789,99600400,0.0,0.0
2017-06-21 00:00:00-04:00,34.100628309311084,34.22951402320829,33.88738136228927,34.18264389038086,85063200,0.0,0.0
2017-06-22 00:00:00-04:00,34.15919548112164,34.37712647293698,34.00687477625288,34.12638854980469,76425200,0.0,0.0
2017-06-23 00:00:00-04:00,34.00923548455947,34.484937987113796,34.00454775638519,34.27872085571289,141757600,0.0,0.0
2017-06-26 00:00:00-04:00,34.487277038462885,34.747390506142025,34.0678165837241,34.17092514038086,102769600,0.0,0.0
2017-06-27 00:00:00-04:00,33.981106343166154,34.25059523966507,33.6553790218376,33.681156158447266,99047600,0.0,0.0
2017-06-28 00:00:00-04:00,33.859253761451534,34.23887742869376,33.54758604888434,34.17326354980469,88329600,0.0,0.0
2017-06-29 00:00:00-04:00,33.9108109258324,34.00923175255838,33.341371800724616,33.66944122314453,125997600,0.0,0.0
2017-06-30 00:00:00-04:00,33.84987405700567,33.96938784516058,33.6928691825414,33.74911117553711,92096400,0.0,0.0
2017-07-03 00:00:00-04:00,33.9506473831787,34.04906820906821,33.53352901720903,33.627262115478516,57111200,0.0,0.0
2017-07-05 00:00:00-04:00,33.67178509436675,33.92955289101292,33.44447858667768,33.76551818847656,86278400,0.0,0.0
2017-07-06 00:00:00-04:00,33.51477501277891,33.62725542345573,33.37182974216737,33.446815490722656,96515200,0.0,0.0
2017-07-07 00:00:00-04:00,33.48665943946925,33.92018307134738,33.48665943946925,33.7866096496582,76806800,0.0,0.0
2017-07-10 00:00:00-04:00,33.77019819566475,34.201376051099444,33.5967880779478,33.99281692504883,84362400,0.0,0.0
2017-07-11 00:00:00-04:00,33.9154851455821,34.17794418234489,33.833469601839816,34.10295486450195,79127200,0.0,0.0
2017-07-12 00:00:00-04:00,34.18264101096253,34.25528470476105,33.93659071279045,34.15217971801758,99538000,0.0,0.0
2017-07-13 00:00:00-04:00,34.09593187601938,34.79659870491179,34.081872270036285,34.62787628173828,100797600,0.0,0.0
2017-07-14 00:00:00-04:00,34.67474191222596,34.993439416959184,34.52476682621551,34.925479888916016,80528400,0.0,0.0
2017-07-17 00:00:00-04:00,34.87393380002655,35.36135021217674,34.81534971844528,35.047340393066406,95174000,0.0,0.0
2017-07-18 00:00:00-04:00,34.96298375878016,35.1809184302078,34.838785775591475,35.1692008972168,71475200,0.0,0.0
2017-07-19 00:00:00-04:00,35.262929342972605,35.48320606157078,35.13873137622062,35.38947296142578,83692000,0.0,0.0
2017-07-20 00:00:00-04:00,35.501952602854736,35.558194607097214,35.194972594702584,35.23012161254883,68974800,0.0,0.0
2017-07-21 00:00:00-04:00,35.148108340947154,35.25355897706059,34.88799486483336,35.213722229003906,105010400,0.0,0.0
2017-07-24 00:00:00-04:00,35.286358873687306,35.72222451483519,35.12700833759737,35.64020538330078,85972800,0.0,0.0
2017-07-25 00:00:00-04:00,35.572253351484505,36.05029786104161,35.572253351484505,35.79253005981445,75415600,0.0,0.0
2017-07-26 00:00:00-04:00,35.93547698101517,36.0713889033328,35.867517444167795,35.96125411987305,63124000,0.0,0.0
2017-07-27 00:00:00-04:00,36.02920681481895,36.0854488151435,34.517738366017845,35.281673431396484,129905200,0.0,0.0
2017-07-28 00:00:00-04:00,35.124674264268,35.20434776262067,34.9606395395158,35.03328323364258,68854800,0.0,0.0
2017-07-31 00:00:00-04:00,35.12700964853131,35.22777611605384,34.71223697546515,34.85283660888672,79383600,0.0,0.0
2017-08-01 00:00:00-04:00,34.939547799858246,35.202003341982184,34.777855162053825,35.162166595458984,141474400,0.0,0.0
2017-08-02 00:00:00-04:00,37.325087969542174,37.43522632365432,36.5939598109155,36.8236083984375,279747200,0.0,0.0
2017-08-03 00:00:00-04:00,36.80252049457627,36.840015164678555,36.32681804168032,36.45570373535156,108389200,0.0,0.0
2017-08-04 00:00:00-04:00,36.57287190149175,36.88453606664507,36.483822953911634,36.647857666015625,82239600,0.0,0.0
2017-08-07 00:00:00-04:00,36.80486199982167,37.24072769985795,36.71347097766995,37.21495056152344,87481200,0.0,0.0
2017-08-08 00:00:00-04:00,37.16575257437518,37.92265810657078,37.088421137237255,37.512569427490234,144823600,0.0,0.0
2017-08-09 00:00:00-04:00,37.32039294440711,37.79141113392489,37.28524393430326,37.7421989440918,104526000,0.0,0.0
2017-08-10 00:00:00-04:00,37.617522389018134,37.64104948083574,36.37772290634886,36.5400505065918,163217200,0.1575,0.0
2017-08-11 00:00:00-04:00,36.84118297372592,37.304638737465886,36.71649726974823,37.0482063293457,105028400,0.0,0.0
2017-08-14 00:00:00-04:00,37.481076792300634,37.69045498672056,37.34697883028046,37.60576248168945,88490800,0.0,0.0
2017-08-15 00:00:00-04:00,37.796321930806236,38.15861547423458,37.673987507556355,38.01746368408203,117862000,0.0,0.0
2017-08-16 00:00:00-04:00,38.09744920949868,38.23154358664544,37.67633794238353,37.86454391479492,110686400,0.0,0.0
2017-08-17 00:00:00-04:00,37.763383243395275,37.80808256323722,37.13289380884022,37.13759994506836,111762400,0.0,0.0
2017-08-18 00:00:00-04:00,37.13759853662073,37.523419128902376,36.86940621747044,37.05290603637695,109712400,0.0,0.0
2017-08-21 00:00:00-04:00,37.05291445430735,37.14466438460497,36.490651324589955,36.98469161987305,105474000,0.0,0.0
2017-08-22 00:00:00-04:00,37.224638477092974,37.641043526226156,37.1752366177134,37.58928680419922,86418400,0.0,0.0
2017-08-23 00:00:00-04:00,37.42225657404045,37.751614268037066,37.37755726062743,37.63633728027344,77596400,0.0,0.0
2017-08-24 00:00:00-04:00,37.7422133082492,37.81514586709809,37.29993335657842,37.46931838989258,79275600,0.0,0.0
2017-08-25 00:00:00-04:00,37.55870688008116,37.77279120273467,37.46931183183943,37.60811233520508,101920400,0.0,0.0
2017-08-28 00:00:00-04:00,37.67399334900552,38.11157078681373,37.6245878814669,37.98688507080078,103864000,0.0,0.0
2017-08-29 00:00:00-04:00,37.664578864105806,38.375051131674816,37.64105177085685,38.32564926147461,118067600,0.0,0.0
2017-08-30 00:00:00-04:00,38.53502580737367,38.55619803654688,38.25506992253808,38.429161071777344,109078400,0.0,0.0
2017-08-31 00:00:00-04:00,38.49737309960318,38.704399966075094,38.45973119847569,38.58206558227539,107140400,0.0,0.0
2017-09-01 00:00:00-04:00,38.77028015050324,38.803215923907715,38.495030417823685,38.59383773803711,66364400,0.0,0.0
2017-09-05 00:00:00-04:00,38.52326825855589,38.640896558582014,37.772799130032276,38.13039016723633,117874000,0.0,0.0
2017-09-06 00:00:00-04:00,38.2785990450768,38.344470599151926,37.76338656948673,38.09039306640625,86606800,0.0,0.0
2017-09-07 00:00:00-04:00,38.132736681559244,38.168027321000935,37.72574381939056,37.93747329711914,87714000,0.0,0.0
2017-09-08 00:00:00-04:00,37.84337732337495,37.9116001588016,37.29522900731009,37.318756103515625,114446000,0.0,0.0
2017-09-11 00:00:00-04:00,37.758674279085994,38.12332263025679,37.61516764758252,37.99393081665039,126323200,0.0,0.0
2017-09-12 00:00:00-04:00,38.25506363389631,38.572661378206575,37.351679440374674,37.84336471557617,286856000,0.0,0.0
2017-09-13 00:00:00-04:00,37.61046110109821,37.631636917442535,37.14936030275475,37.5587043762207,179629600,0.0,0.0
2017-09-14 00:00:00-04:00,37.40344197163907,37.49989443357257,37.191708912640834,37.23640823364258,95042800,0.0,0.0
2017-09-15 00:00:00-04:00,37.28110328199719,37.86924461781499,37.17053242368506,37.612815856933594,196458400,0.0,0.0
2017-09-18 00:00:00-04:00,37.66692936562753,37.758679283849546,37.17053786198273,37.32815933227539,113077600,0.0,0.0
2017-09-19 00:00:00-04:00,37.525773546440625,37.58694255102164,37.27405088750666,37.3422737121582,83242400,0.0,0.0
2017-09-20 00:00:00-04:00,37.14700031045591,37.23169279494872,36.18950821189899,36.71648406982422,211805600,0.0,0.0
2017-09-21 00:00:00-04:00,36.65296762679619,36.65296762679619,35.9354345014562,36.08599853515625,150046800,0.0,0.0
2017-09-22 00:00:00-04:00,35.65077872991976,35.82251860913998,35.42022829843865,35.73311996459961,186581600,0.0,0.0
2017-09-25 00:00:00-04:00,35.28613789342941,35.719009165676766,35.0908744892706,35.41788101196289,177549200,0.0,0.0
2017-09-26 00:00:00-04:00,35.707238300938215,36.21068716629993,35.686066073311935,36.02718734741211,146640000,0.0,0.0
2017-09-27 00:00:00-04:00,36.182467935491154,36.398903589509786,36.12129891844975,36.283626556396484,102016800,0.0,0.0
2017-09-28 00:00:00-04:00,36.203630081685,36.29537999195152,35.92367421479407,36.060123443603516,88022000,0.0,0.0
2017-09-29 00:00:00-04:00,36.043655486333215,36.260091068843515,35.75899349808443,36.25773620605469,105199200,0.0,0.0
2017-10-02 00:00:00-04:00,36.290667719944516,36.33536703092982,35.928374276225284,36.1848030090332,74795200,0.0,0.0
2017-10-03 00:00:00-04:00,36.23185544817968,36.48593292121541,36.208331949955586,36.34242630004883,64921200,0.0,0.0
2017-10-04 00:00:00-04:00,36.142476010932015,36.19658402890376,35.86722619377426,36.10718536376953,80655200,0.0,0.0
2017-10-05 00:00:00-04:00,36.27185652327926,36.5682821012256,36.24127560995669,36.5565185546875,85135200,0.0,0.0
2017-10-06 00:00:00-04:00,36.45770807739433,36.58004248931305,36.36125202973283,36.535343170166016,69630400,0.0,0.0
2017-10-09 00:00:00-04:00,36.655326623084065,36.87176224277302,36.58004638523726,36.662384033203125,65051600,0.0,0.0
2017-10-10 00:00:00-04:00,36.71413650781026,37.17053478778929,36.488292230740875,36.67649459838867,62468000,0.0,0.0
2017-10-11 00:00:00-04:00,36.69297653683237,36.9305844386828,36.64121979152138,36.82942581176758,67622400,0.0,0.0
2017-10-12 00:00:00-04:00,36.78236870692434,37.022327840364035,36.63650718238951,36.70002746582031,64500400,0.0,0.0
2017-10-13 00:00:00-04:00,36.87175717903992,37.00114899633697,36.79647695153163,36.932926177978516,65576800,0.0,0.0
2017-10-16 00:00:00-04:00,37.147005334360415,37.6410454923393,37.08819120077863,37.612815856933594,96486000,0.0,0.0
2017-10-17 00:00:00-04:00,37.589301238833535,37.84573008479185,37.45990938407855,37.75162887573242,75989200,0.0,0.0
2017-10-18 00:00:00-04:00,37.73986495071969,37.808091377878604,37.546956397152776,37.5845947265625,65496800,0.0,0.0
2017-10-19 00:00:00-04:00,36.87646870006324,36.95410380177841,36.46947582415997,36.69532012939453,170336800,0.0,0.0
2017-10-20 00:00:00-04:00,36.84353880838417,37.11173120727539,36.69062344373949,36.758846282958984,95896400,0.0,0.0
2017-10-23 00:00:00-04:00,36.90939811716091,37.097604065577926,36.58239167280669,36.740013122558594,87937200,0.0,0.0
2017-10-24 00:00:00-04:00,36.76823288010854,37.034073845440496,36.74706065890394,36.95879364013672,71028800,0.0,0.0
2017-10-25 00:00:00-04:00,36.91410654784122,37.06467059798879,36.52828594497996,36.796478271484375,84828400,0.0,0.0
2017-10-26 00:00:00-04:00,36.98939404148345,37.130549436721736,36.88352928992015,37.031742095947266,68002000,0.0,0.0
2017-10-27 00:00:00-04:00,37.47401833625602,38.4879771921521,37.33521781823025,38.358585357666016,177816800,0.0,0.0
2017-10-30 00:00:00-04:00,38.556200682922416,39.53957505220489,38.51620749516236,39.22197723388672,178803200,0.0,0.0
2017-10-31 00:00:00-04:00,39.4995765146874,39.911275510598735,39.27373221860789,39.76776885986328,144187200,0.0,0.0
2017-11-01 00:00:00-04:00,39.9630341237844,39.97950380746655,38.96084238458776,39.26197052001953,134551200,0.0,0.0
2017-11-02 00:00:00-04:00,39.193740816756,39.640726804775454,38.88320046233666,39.54897689819336,165573600,0.0,0.0
2017-11-03 00:00:00-04:00,40.934645279594086,40.99581069862841,40.257105174528405,40.58176040649414,237594400,0.0,0.0
2017-11-06 00:00:00-05:00,40.55115919462652,41.16753362670542,40.398243915178064,40.99344253540039,140105200,0.0,0.0
2017-11-07 00:00:00-05:00,40.91347648788684,41.22871947281979,40.840547515672746,41.125205993652344,97446000,0.0,0.0
2017-11-08 00:00:00-05:00,41.08990316771258,41.46160888671875,41.012268088135706,41.46160888671875,97638000,0.0,0.0
2017-11-09 00:00:00-05:00,41.195781657221495,41.42868697384352,40.732325887307304,41.376930236816406,117930400,0.0,0.0
2017-11-10 00:00:00-05:00,41.34387200334087,41.4076206301587,41.14554694505763,41.239986419677734,100582000,0.1575,0.0
2017-11-13 00:00:00-05:00,40.96374249449492,41.19984475671104,40.94013082721947,41.074710845947266,67928400,0.0,0.0
2017-11-14 00:00:00-05:00,40.855135192690945,40.95902076785415,40.41598482663225,40.45376205444336,99130000,0.0,0.0
2017-11-15 00:00:00-05:00,40.130304528589235,40.2129417670435,39.754902770745865,39.92017364501953,116632400,0.0,0.0
2017-11-16 00:00:00-05:00,40.41597973545439,40.57889085756261,40.20821221393508,40.3970947265625,94550000,0.0,0.0
2017-11-17 00:00:00-05:00,40.38292902434042,40.465566256515196,40.05238730091052,40.17279815673828,87598000,0.0,0.0
2017-11-20 00:00:00-05:00,40.20585867734593,40.26960730644244,40.03350500881776,40.132667541503906,65049600,0.0,0.0
2017-11-21 00:00:00-05:00,40.32154454300881,41.010962724740914,40.32154454300881,40.878746032714844,100525200,0.0,0.0
2017-11-22 00:00:00-05:00,40.93069889213648,41.31790655806089,40.857507748369606,41.30846405029297,102355600,0.0,0.0
2017-11-24 00:00:00-05:00,41.34151598639421,41.43595546948705,41.23526706462057,41.310821533203125,56106800,0.0,0.0
